144,109,Nasi Dagang Atas Tol,"Well-known eatery serving the iconic Terengganu nasi dagang with fragrant rice and fish curry, loved by locals and tourists.","nasi dagang, local cuisine, food, terengganu",Food & Culinary,Terengganu,Kuala Terengganu,10,20,Daily,None,6:30  AM – 12:00  PM, 013-984 7846,https://www.facebook.com/nasidagangatasto/?locale=ms_MY,28/5/2025,4.4,AD01,Null
145,102,Natural Batik Village,"Natural Batik Village in Balok, Pahang, showcases Malaysia’s traditional batik art through live demonstrations and hands-on workshops. Visitors can create their own batik, explore local crafts, and shop handmade textiles, supporting local artisans and promoting cultural heritage along the East Coast.","batik, arts, craft, heritage, workshop, textile, culture, Pahang",Arts & Crafts,Pahang,"Lot 4898, Batu 9 1/2, Jalan Kemaman, Kg. Chengal Lempong Balok, 26100 Kuantan, Pahang",15,80,Daily,None,10  AM - 7  PM,012-795 3382,https://www.facebook.com/naturalbatikvillage/,29/5/2025,3.9,AD01,Null
146,116,Nazlina Spice Station,"Cultural cooking school offering lessons in Malay, Indian & Nyonya cuisine in George Town.","cooking, heritage food, workshop, penang",Food & Culinary,Penang,George Town,50,150,Daily,None,9:00 AM–3:00 PM,016-777 9988,Chef Nazlina runs classes in her heritage home.,30/5/2025,4.6,AD01,Null
147,165,NBA Ledang Foodstuff,"Snack manufacturer producing kerepek, bottled drinks, and custom baked goods like bahulu and muffins.","foodstuff, snack, bakery",Food & Culinary,Johor,"BATU 8. JALAN BUKIT KANGKAR SUNGAI MATI, 84400 Tangkak, Johor",10,75,Daily,None,9.00  AM - 6.00 pm ,012-906 0952,https://www.facebook.com/nbaledangfoodstuff.kerepek/about,31/5/2025,4,AD01,Null
148,77,Nohutu Ecotourism,"Riverside eco-tourism site offering bamboo houses, local cuisine, and guided cultural experiences in Kg. Nohutu, Kiulu.","ecotourism, nature, sabah, village",Nature & Eco,Sabah,Kiulu,25,120,Daily,None,9:00  AM – 6:00  PM,014-655 9342,https://www.facebook.com/NohutuEcoTourism,1/6/2025,4.9,AD01,Null
149,44,Nomad Adventure Sdn Bhd,"Offers outdoor adventure activities such as white-water rafting, caving, and team-building in Gopeng, Perak.","adventure, eco, outdoor, perak",Nature & Eco,Perak,Gopeng,80,250,Daily,None,9:00  AM – 6:00  PM,013-277 0500,https://nomadadventure.com,2/6/2025,5,AD01,Null
150,154,Nordin Batik Sdn. Bhd,"Established in the 1970s, this family-run batik business is one of Malaysia’s pioneers. Known for high-quality craftsmanship and innovative designs, it remains a key name in the local batik industry.","batik,heritagebrand, textilecraft",Arts & Crafts,Kelantan,"Lot 147, Kampung Pintu Geng, 15100, Kota Bahru, Kelantan",50,400,Daily,None,10.00  AM - 5.00  PM,09-747 3397,https://www.facebook.com/nordinbatikandcraftkelantan/?locale=ms_MY,3/6/2025,4,AD01,Null
151,140,O Green Durian Farm,"Durian orchard offering tasting experiences, educational tours, and eco-friendly farming insights.","durian, fruit farm, agro tourism, kedah",Nature & Eco,Kedah,Kulim,10,20,Saturday,Sunday - Friday,8.30  AM -10.30  AM,016-523 7803,https://www.ogreendurianfarm.com/accommodation/,4/6/2025,5,AD01,Null
152,142,Oh Dayang,"Oh Dayang is a Malaysia based online jewelry & accessories store handmade with Batik Sarongs into contemporary statement pieces. Browse uniquely made batik earrings,  batik necklace and other batik accessories.","batik, textile, accessories",Arts & Crafts,Kuala Lumpur,Kuala Lumpur,39,69,Daily,None,24 Hours,Not Provided,https://ohdayang.com/,5/6/2025,4.9,AD01,Null
153,26,Ole Ole Melaka,"Popular souvenir shop offering authentic Melaka products, snacks, and crafts.","souvenir, melaka, local product",Arts & Crafts,Melaka,Plaza Mahkota,12,30,Daily,None,9.00 a. - 10.00  PM,012-916 7518,https://www.facebook.com/p/Bazar-Ole-Ole-Melaka-100064761259035/,6/6/2025,4.7,AD01,Null
154,181,Open Traditional Dance Class,"Experience learning traditional Malaysian dance with locals at Dataran Tanjung Emas, Muar.","traditional dance, culture, experience",Festivals & Performances,Johor,Dataran Tanjung Emas Muar,0,0,Saturday,Sunday - Friday,8.30  PM - 11.00  PM,,tiktok,7/6/2025,4.3,AD01,Null
155,176,Ottornest Camp,"HRDC-claimable corporate camp offering team building, retreats, and impactful eco experiences.","teambuilding, eco, corporate camp",Nature & Eco,Johor,"TL JSG, Otternest Camp, Hutan Lipur Gunung Pulai 2, 81500 Pekan Nanas, Johor Darul Ta'zim",120,180,Daily,None,24 Hours,014-338 2599,https://www.facebook.com/otternest/,8/6/2025,4.8,AD01,Null
156,29,Paklim Gift & Souvenir,Gift shop selling Malaysian-themed souvenirs and local crafts.,"souvenir, gift, malaysia",Arts & Crafts,Melaka,Taman Angkasa Nuri,10,45,Daily,None,10.00  AM - 6.30  PM,010-363 7599,https://www.facebook.com/paklim1974/,9/6/2025,4.9,AD01,Null
157,94,Pakmud Batik,Local batik workshop offering handmade products and live demonstrations in Selangor.,"batik, handicraft, workshop, selangor",Arts & Crafts,Selangor,Selangor,25,150,Mon-Sat,Sunday,10:00  AM – 6:00  PM,014-765 2213,—,10/6/2025,4.8,AD01,Null
158,203,Pandan Molek Enterprise,Seller of traditional handicrafts such as mengkuang mats and woven products.,"handicraft, mengkuang, traditional",Arts & Crafts,Melaka,"No.1, Km 43, Kampung Air Molek, 78200, Kuala Sungai Baru, Melaka",20,150,Daily,"Saturday, Sunday",10.00  AM - 5.00  PM,06-387 9401,https://www.facebook.com/pandan.molek.9/,11/6/2025,4.2,AD01,Null
159,63,Parit Falls Campsite,"Campsite located near the scenic Parit Falls, surrounded by forest trails and natural beauty.","camping, waterfall, nature, cameron highlands",Nature & Eco,Pahang,Cameron Highlands,20,50,Daily,None,8:00  AM – 6:00  PM,05-491 1111,https://www.facebook.com/ParitFallsCampsite,12/6/2025,4.6,AD01,Null
160,122,Pasembur King (Hussain),"Renowned hawker stall offering Penang’s signature pasembur – shredded veg, seafood and spicy sauce.","pasembur, food, streetfood, penang",Food & Culinary,Penang,George Town,6,12,Daily,None,12:00 PM–9:00 PM,012-674 5588,Queue often forms at lunch.,13/6/2025,4.7,AD01,Null
161,150,Pau Mira Frozen Food Pagoh,"Pau Mira Frozen Food is a Malaysian brand offering a wide range of frozen pau, including kaya, red bean, pandan, coconut, chocolate, and curry flavors. With nationwide branches and stockists, the company provides affordable products starting from RM9.50 per pack.","food, culinary, frozen food",Food & Culinary,Johor,"KM13, Jalan Pagoh, 84600 Pagoh, Johor",9.2,15,Daily,Friday,8 am - 6 pm,012-743 4086,https://www.facebook.com/paugebulembut/,14/6/2025,4.6,AD01,Null
162,115,Penang Homecooking School,Authentic Malaysian cooking classes led by local chefs using fresh ingredients in Penang.,"cooking class, culinary, local experience, penang",Food & Culinary,Penang,George Town,60,180,Daily,None,10:00 AM–2:00 PM,017-888 8765,Booking required.,15/6/2025,4.7,AD01,Null
163,120,Penang Street Art,Iconic murals and installations across George Town reflecting vibrant urban culture.,"art, heritage, mural, penang",Arts & Crafts,Penang,George Town,0,0,Daily,None,24 Hours,017-556 7766,Free to view; self-guided.,16/6/2025,4.9,AD01,Null
164,113,Perencah Mee Bandung Mak Pon,Perencah Mee Bandung Mak Pon offers varieties of paste for the Johor mee recipe such as mee bandung and mee rebus. Customers can enjoy Muar delicacies even at home. The paste is mostly made of shrimp paste. Food lovers should try this cultural dish.,"food, paste, culinary",Food & Culinary,Johor,"1, 2 & 3, Jalan Lembah Padang, Taman Lembah Padang, 84000 Muar, Johor",12,30,Daily,None,10 am - 7 pm,012-262 0044,https://shopee.com.my/Pes-Mee-Bandung-Muar-Mi-Bandung-Muar-Mee-Bandung-Mak-Pon-Terus-Dari-Kilang-i.86886152.2095755457,17/6/2025,4,AD01,Null
165,55,Perlis Vineyard,"Vineyard attraction in Perlis offering fruit-picking, wine tasting, and scenic views.","vineyard, agro tourism, perlis, fruit",Nature & Eco,Perlis,Chuping,20,80,Daily,None,9:00  AM – 6:00  PM,016-778 1200,https://www.facebook.com/PerlisVineyard,18/6/2025,4.9,AD01,Null
166,178,Perniagaan Benang Serat Nanas M&Z,Produces and sells crafts made from pineapple fiber thread (serat nanas) including handbags and souvenirs.,"eco craft, pineapple fiber, handmade",Arts & Crafts,Johor,"Kampung Terjun Rimba, 82000 Pontian District, Johor",8,180,Daily,None,8.00  AM - 5.00  PM,014-314 0656,https://www.facebook.com/p/Perniagaan-Benang-Serat-Nanas-100090451722896/,19/6/2025,5,AD01,Null
167,159,Persembahan Barongan dan Kuda Kepang,"The Barongan and Kuda Kepang performance in Parit Bugis, Muar highlights Johor’s rich Javanese heritage. Combining energetic dance, traditional music, and mystical storytelling, this cultural show attracts visitors seeking an authentic and immersive community-based art experience","culture, arts, performance",Festivals & Performances,Johor,"Keraton Mbah Anang, Muar Johor",69,206,Upon Booking,Upon Booking,Upon Booking,010-7035030 (wak din),https://www.facebook.com/PJPBM/,20/6/2025,0,AD01,Null
168,51,"Perusahaan Abdullah Sekeluarga, Pusat pengumpulan dan jualan Mempelam Harumanis","Collection and sales center for Harumanis mangoes, offering fresh and seasonal products.","harumanis, perlis, food, mango",Food & Culinary,Perlis,Pauh,20,70,Daily,None,8:00  AM – 6:00  PM,014-221 4432,https://www.facebook.com/AbdullahHarumanis,21/6/2025,4.8,AD01,Null
169,166,Perusahaan Kerepek Tok Atan,"Traditional chip producer known for crispy tapioca and banana chips, popular among locals.","kerepek, snack, traditional food",Food & Culinary,Johor,"Kilang kerepek, bt 17, jalan, 84200 Muar, Johor",5,70,Daily,None,9.00  AM - 6.00  PM,017-369 5243,,22/6/2025,3.7,AD01,Null
170,170,Perusahaan Keropok Lekor Hj. Puteh,"Popular keropok lekor spot in Mersing, serving fresh and crispy fish crackers loved by locals and tourists.","keropok lekor, local food, snack",Food & Culinary,Johor,"Kampung Tenglu Kecil, 86800 Mersing, Johor",5,20,Daily,None,8.00  AM - 7.00  PM,018-781 5702,https://www.facebook.com/p/Keropok-Haji-Puteh-Mersing-100063676325998/,23/6/2025,4.2,AD01,Null
171,60,Pine Valley Vila & Camper Site,Stay in nature-inspired villas or camp amidst pine trees with cool highland air and scenic views.,"camping, villa, cameron highlands, nature",Nature & Eco,Pahang,Cameron Highlands,150,400,Daily,None,2:00  PM – 12:00  PM,010-889 2310,https://www.facebook.com/PineValleyVila,24/6/2025,4.7,AD01,Null
172,114,Pottery Making at Win Kraf Labu Sayong,"Win Kraf Labu Sayong in Kuala Kangsar, Perak, is a family-run pottery workshop specializing in the traditional Labu Sayong water pitcher. Visitors can join hands-on pottery sessions guided by local artisans, blending traditional and modern craftsmanship in a memorable cultural experience.","pottery, craft, heritage, labu sayong, arts, workshop, culture, Perak",Arts & Crafts,Perak,"11, Jalan Kampung, Kampung Sayong Lembah, 33040 Kuala Kangsar, Perak",10,40,Daily,None,9.00  AM - 7.00  PM,012-5615524,,25/6/2025,4.4,AD01,Null
173,19,Pottery Making Class in Kuala Lumpur,Learn basic pottery techniques and create your own ceramic pieces in a studio setting.,"pottery, workshop, art, kuala lumpur",Arts & Crafts,Kuala Lumpur,Mont Kiara,135,222,Daily,None,10.00  AM - 5.00  PM,03-2381 1950,https://www.instagram.com/lifeceramics/?hl=en,26/6/2025,4.9,AD01,Null
174,212,Pottery Workshop in George Town Penang,Learn the art of pottery by crafting your own pots and mugs in a guided workshop.,"pottery, workshop, Penang, art",Arts & Crafts,Penang,Tanjung Bungah,165,330,Upon Booking,Upon Booking,10.30  AM,,https://www.klook.com/en-MY/activity/57665-pottery-workshop-penang-claypu/,27/6/2025,4.9,AD01,Null
175,58,Pua Kumbu Tapestries,"The pua kumbu or 'cover cloth' is traditionally woven by Iban ladies to manifest their dreams. Very few in the community attain the status of master weaver, who is able to interpret dreams, weave patterns to represent their dreams and to tell the stories or julok of pua fabric.","weaving, textile, arts",Arts & Crafts,Sarawak,"Tanoti House, Kuching, Sarawak",450,5000,Daily,None,9.00 am - 5.30  PM,082-239 277,https://tanoticrafts.com/collections/pua-kumbu-tapestries?srsltid=AfmBOorJ9f0Yj7FnzGgGNUl_Qe_y9gf5BG7ZakiGsiaNi--e0TJll2WL,28/6/2025,4.3,AD01,Null
176,83,Pusat Manik Seramik Long Tuma (Handmade Ceramic Beads Lawas),"Community-based centre producing handmade ceramic beads with patterns unique to the Lawas area, preserving traditional artistry. (sarawaktourism.com)","beadwork, ceramic, sarawak, handmade",Arts & Crafts,Sarawak,Lawas,20,100,Mon – Fri,Weekend,9:00  AM – 5:00  PM,013-807 1129,https://sarawaktourism.com/attraction/long-tuma-ceramic-beads-lawas,29/6/2025,4.7,AD01,Null
177,152,Pusat Pengembangan Tenun Pahang Diraja Kg. Soi,"A cultural center showcasing Royal Pahang Weaving, with live demonstrations and opportunities to buy fine handwoven textiles. Visitors can experience the heritage of traditional Malay weaving.","tenunpahang, weaving, heritage",Arts & Crafts,Pahang,"Kampung Soi, Kuantan",80,800,Daily,Sunday,9 AM – 5 PM,-5161841,—,30/6/2025,4.8,AD01,Null
178,207,Restoran Selera Nogori,Offers traditional Negeri Sembilan cuisine with a wide range of local dishes.,"restaurant, Negeri Sembilan, cuisine",Food & Culinary,Negeri Sembilan,"602&603, Jalan Haruan 4/8, Oakland Commercial Centre, 70300 Seremban, Negeri Sembilan",1,20,Daily,None,7.00  AM - 5.00  PM,013-233 3364,https://www.instagram.com/restoran_seleranogori/?hl=en,1/7/2025,4.4,AD01,Null
179,76,Rini Craft – Beg Kraftangan Anyaman,Workshop specializing in handwoven pandan and rattan bags crafted by Sabah’s rural women artisans.,"handicraft, weaving, sabah, handmade",Arts & Crafts,Sabah,Papar,35,180,Mon – Sat,Sunday,9:00  AM – 6:00  PM,013-883 5562,https://www.facebook.com/rinicraft,2/7/2025,4.7,AD01,Null
180,82,Rong Reng Miri Sarawak,"Local Sarawak fashion & handicraft brand inspired by indigenous motifs, promoting cultural identity through creative designs. (facebook.com/RongRengMiri)","fashion, handicraft, sarawak, culture",Arts & Crafts,Sarawak,Miri,30,250,Daily,None,10:00  AM – 8:00  PM,012-886 3204,https://www.facebook.com/RongRengMiri,3/7/2025,4.9,AD01,Null
181,175,Ronna Creativa Rattan Craft,Online-based business selling rattan crafts for home decoration and daily use.,"rattan, craft, home decor",Arts & Crafts,Johor,"Jalan Datin Halimah, Johor, Malaysia, Johor Bahru, Malaysia",45,200,Daily,Saturday,24 Hours,,https://shopee.com.my/tehatiey,4/7/2025,4.9,AD01,Null
182,23,Royal Selangor Pewter Workshop (KL),Hands-on pewter crafting workshops and museum tours detailing traditional pewter techniques and community artisan history. Visitors can craft small items and visit the showroom.,"pewter, craft, workshop",Arts & Crafts,Kuala Lumpur,Royal Selangor Visit Centre,80,180,Daily,None,9am - 5pm,03 4145 6122,,5/7/2025,4.9,AD01,Null
183,177,Rumah Laksa Enam Bintang,"Local laksa eatery known for its rich broth and signature toppings, popular among food lovers in Johor.","laksa, restaurant, local food",Food & Culinary,Johor,"Jalan Melati, Kg Maju Jaya, Jalan Kempas Lama",5,14,Daily,"Monday, Tuesday",4.30 PM - 10.30 PM,013-774 1887,https://www.facebook.com/saudagarantik.antik/,6/7/2025,4.8,AD01,Null
184,206,Rumah Makan Perpateh,Restaurant serving traditional Negeri Sembilan dishes in a cozy kampung-style setting.,"Negeri Sembilan, restaurant, traditional food",Food & Culinary,Negeri Sembilan," Dataran kemuning, 28D, Jln Dataran Kemuning 2, Taman Cendana, 70450 Seremban, Negeri Sembilan",20,40,Daily,Friday,11.30  AM -10.00  PM,010-837 2504,https://www.instagram.com/rumahmakanperpateh/?hl=en,7/7/2025,4.2,AD01,Null
185,74,Rustic Borneo Craft Ent,"Boutique promoting sustainable, eco-friendly Borneo crafts using bamboo, rattan, and recycled natural materials.","handicraft, eco, borneo, sabah",Arts & Crafts,Sabah,Penampang,25,250,Mon – Sat,Sunday,9:00  AM – 5:30  PM,014-825 6690,https://www.facebook.com/rusticborneocraft,8/7/2025,4.6,AD01,Null
186,134,Ruza Agrotech,"An agro-tourism destination in Kulim featuring farming, livestock, and educational activities for families and visitors.","agro tourism, farm, kulim, kedah",Nature & Eco,Kedah,Lunas,5,10,Daily,None,8.00  AM -10.00  PM,012-411 8825,https://sites.google.com/view/ruzaagrotech/utama,9/7/2025,3.8,AD01,Null
187,221,Sabahan Local Food Cooking Class at Kinarut,"Learn to cook authentic Sabahan dishes with local instructors using fresh farm ingredients in a fun, hands-on cooking session.",localfood cookingclass sabahan,Food & Culinary,Sabah,Kinarut,0,325,Monday - Friday,"Saturday , Sunday",9 AM – 3 PM,,Klook Page,10/7/2025,4.9,AD01,Null
188,81,Sahabat Gamelan (SAGA),"Sahabat Gamelan (SAGA) Warisan Sari is a cultural center dedicated to preserving and teaching traditional Malay gamelan music and dance. Open by appointment, it offers interactive learning sessions for groups interested in Malaysia’s classical performing arts.","gamelan, music, dance, heritage, traditional art, performance, culture, Terengganu",Culture & Heritage,Terengganu,"Lot 20237 (sebelah Sek Keb, Jln Tok Jembal, Kampung Tok Jembal, 21300, Terengganu",10,30,Daily,Sunday,10:00 a.m – 6:00 p.m,013-937 4747,https://www.facebook.com/sagawarisan/?locale=ms_MY,11/7/2025,4.7,AD01,Null
189,16,Sambal Streets Kuala Lumpur Food Tour with 15+ Tastings,"Culinary walking tour offering over 15 Malaysian dishes, from street eats to heritage recipes.","food tour, kuala lumpur, culinary, street food",Food & Culinary,Kuala Lumpur,Kuala Lumpur,211.94,230,Daily,None,4.30  PM - 10.30  PM,,https://www.tripadvisor.com.my/AttractionProductReview-g298570-d15699067-Sambal_Streets_Kuala_Lumpur_Food_Tour_with_15_Tastings-Kuala_Lumpur_Wilayah_Persek.html,12/7/2025,4.9,AD01,Null
190,85,Sarawak Handicraft Centre,"Collective of local makers offering handmade textiles, woodcarving, bead jewelry, and souvenir items. (sarawakhandicraft.com.my)","handicraft, culture, sarawak, souvenir",Arts & Crafts,Sarawak,Kuching Waterfront,10,200,Daily,None,9:00  AM – 7:00  PM,082-234 599,https://sarawakhandicraft.com.my,13/7/2025,4.8,AD01,Null
191,84,Segong Handicraft,Produces & sells handmade woven products and traditional crafts by local Sarawak artisans.,"handicraft, weaving, sarawak, local",Arts & Crafts,Sarawak,Bau,25,150,Mon – Sat,Sunday,9:30  AM – 6:00  PM,011-229 9473,—,14/7/2025,4.6,AD01,Null
192,98,Sekati Emas Boat Tour,Scenic river cruise in Kuala Terengganu including iconic stops like Masjid Kristal and the drawbridge. Sekati Emas Boat Tour+1,"boat tour, nature, river cruise, terengganu",Nature & Eco,Terengganu,"Jeti Sekati Emas, Jalan Persiaran Limbong, 21000 Kuala Terengganu",30,100,Daily,None,6:30  AM – 8:30  PM ,019-448 7381,https://sekatiboattour.com Sekati Emas Boat Tour,15/7/2025,4.8,AD01,Null
193,196,Selling Craft by Orang Asli,Handmade crafts created by the indigenous Orang Asli community.,"orang asli, handicraft, culture",Arts & Crafts,Kuala Lumpur,"Central Market, No. G23, Ground Floor, Kuala Lumpur.",20,180,Daily,None,10.00  AM - 10.00  PM,03-22741811,https://www.instagram.com/aslikraf/?hl=en,16/7/2025,,AD01,Null
194,35,"Sky Ladder Pineapple Farm, Port Dickson","Pineapple farm offering tours, product tasting, and photo spots with a sky ladder feature.","farm, pineapple, agro, tourism",Nature & Eco,Negeri Sembilan,Port Dickson,20,60,Daily,None,9:00  AM – 6:00  PM,010-1122 3344,https://www.facebook.com/skyladderpineapplefarm,17/7/2025,4.8,AD01,Null
195,89,Sky Mirror Sekinchan,Natural wonder off Kuala Selangor where a sand bar reflects the sky like a mirror — a top spot for photography. skymirrortour.com+1,"nature, ecotourism, photography, selangor",Nature & Eco,Selangor,"Sasaran Beach, Kuala Selangor",70,150,Daily,None,6.00 AM - 1.00 PM,010-509 1007,https://skymirrortour.com skymirrortour.com+1,18/7/2025,4.9,AD01,Null
196,58,Songket Weaving Memento Experience,"Tanoti artisans will assist participants to design their own fabric. Once the design is decided, participants will plot the pattern out on graph paper and then proceed to a dedicated loom to weave. Depending on the design, the mini project should be able to complete between 2-2.5 hours","weaving, textile, arts",Arts & Crafts,Sarawak,"Tanoti House, Kuching, Sarawak",0,250,Daily,None,8.00 AM - 4.00pm,0 82 239 277,https://tanoticrafts.com/products/tanoti-songket-weaving-experience,19/7/2025,4.3,AD01,Null
197,18,Step Into Batu Caves,Guided cultural and religious experience through the Batu Caves temples and limestone formations.,"batu caves, culture, tour, heritage",Culture & Heritage,Kuala Lumpur,Kuala Lumpur,0,190,Daily,None,8.00  AM - 4.00  PM,,https://www.airbnb.com/experiences/4458059,20/7/2025,5,AD01,Null
198,133,Stong Heritage Eco Resort,"Eco-friendly resort near Gunung Stong offering jungle trekking, waterfall exploration, and nature-based stays.","eco resort, nature, adventure, kelantan",Nature & Eco,Kelantan,Dabong,100,200,Daily,None,24 hours,013-838 3828,https://www.facebook.com/p/Stong-Heritage-Eco-Resort-100063565512039/,21/7/2025,4.5,AD01,Null
199,86,Sumiran Eco Park & Resort,"Lakeside eco-resort offering kayaking, camping, team-building, and family nature retreats. (sumiranecopark.com)","ecotourism, resort, nature, sarawak",Nature & Eco,Sarawak,"Kampung Hilir, Batu Kawa",60,300,Daily,None,8:00  AM – 10:00  PM,019-887 1877,https://sumiranecopark.com,22/7/2025,4.7,AD01,Null
200,90,Sungai Lima Pulau Ketam Eco Tour,"Guided eco-tour through mangroves and fishing-village life at Pulau Ketam, Selangor. Tripadvisor+1","ecotourism, mangrove, fishing village, selangor",Nature & Eco,Selangor,Pulau Ketam,165,200,Daily,None,9:00  AM – 5:00  PM,011-667 1912,https://kualalumpurbudgettour.com/offer-packages/crabisland-firefly-tours.html kualalumpurbudgettour.com,23/7/2025,4.7,AD01,Null
201,22,Take a Guided Ride on the Wind and Green Malacca,Eco-friendly cycling tour through Malacca’s countryside and historical areas.,"cycling tour, eco, malacca, outdoor",Nature & Eco,Melaka,Ayer Salak,0,218,Daily,None,7.00  AM - 11.00  PM,-,https://www.airbnb.ie/experiences/1793557,24/7/2025,4.9,AD01,Null
202,186,Talula Hill Farm Resort,"A farm resort near Gunung Lambak offering fruit picking, animal feeding, and scenic mountain views — ideal for eco-retreats.","farm resort, eco tourism, mountain",Nature & Eco,Johor,"PTD 40612, Jln Padang Tembak, 86000 Kluang, Johor Darul Ta'zim",439,534,Daily,,Upon Booking,019-375 5818,https://talulahill.com/,25/7/2025,4.4,AD01,Null
203,57,Taman Eko Rimba Sungai Pauh,"A popular eco park and camping site surrounded by lush greenery, perfect for picnics and family recreation.","eco park, camping, nature, cameron highlands",Nature & Eco,Pahang,Cameron Highlands,5,10,Daily,Tuesday,8:00  AM – 6:00  PM,09-573 2911,https://www.forestry.gov.my,26/7/2025,4.8,AD01,Null
204,8,Tanjak Warisan by Tanjak Lestari Balong Ayam Songket,"Custom handmade tanjak using traditional songket fabric, symbolizing Malay heritage.","tanjak, songket, craft, heritage",Culture & Heritage,Selangor,Seri Kembangan,125,250,Monday - Friday,"Saturday , Sunday",8.30  PM - 11.00  PM,017-876 9685,https://shopee.com.my/Tanjak-Warisan-by-Tanjak-Lestari-Balong-Ayam-songket-i.40935164.9261579770,27/7/2025,5,AD01,Null
205,217,Tanjak Warisan Tokwan,"A local craft shop specializing in handmade Malay tanjak (traditional headgear), showcasing Perlis heritage craftsmanship.",handicraft culture heritage,Culture & Heritage,Perlis,Kangar,20,150,Daily,Sunday,10 AM – 6 PM,-3450777,—,28/7/2025,4.7,AD01,Null
206,190,Tanjak Warisan Yusoff,Online shop selling traditional Malay tanjak and accessories for cultural and ceremonial wear.,"tanjak, traditional attire, crafts",Culture & Heritage,Kedah,"NO.8A, TAPAK PASAR MINGGU, PEKAN, Tunjang, 06000 Jitra, Kedah",55,150,Daily,None,24 hours,010 336 2469,https://www.instagram.com/tanjakwarisanyusoff/reels/,29/7/2025,3.8,AD01,Null
207,145,Tekat Benhafni,"Tekat by Benhafni specializes in traditional Malay gold thread embroidery, offering custom-made pieces and interactive workshops. Visitors can learn the delicate art of tekat from skilled artisans while supporting the preservation of Perak’s rich cultural and artistic heritage.","tekat, embroidery, gold thread, craft, heritage, workshop, arts, Perak",Arts & Crafts,Perak,Ipoh Perak,250,1500,Upon Booking,Upon Booking,Upon Booking,011-3078 0506,https://www.facebook.com/p/Tekat-Benhafni-61572586137183/,30/7/2025,4.2,AD01,Null
208,92,Teratak Rimba Amir,Tranquil nature retreat in Selangor offering forest stays and village-style eco experiences.,"nature, retreat, eco stay, selangor",Nature & Eco,Selangor,Selangor,80,250,Daily,None,9:00  AM – 7:00  PM,013-879 4410,—,31/7/2025,4.5,AD01,Null
209,106,Terengganu Songket,"Traditional textile house specialising in premium hand-woven songket, representing Terengganu’s weaving heritage. Terengganu Songket+1","songket, traditional craft, textile, terengganu",Arts & Crafts,Terengganu,Kuala Terengganu,200,4500,Daily,None,10:00  AM – 8:00  PM ,013-948 8888,https://terengganusongket.com/contact Terengganu Songket,1/8/2025,4.6,AD01,Null
210,73,The Art Attic,"Art and lifestyle boutique supporting Sabah’s creative scene through local artworks, crafts, and home décor.","art, craft, sabah, handmade",Arts & Crafts,Sabah,Kota Kinabalu,20,400,Daily,None,10:00  AM – 7:00  PM,011-1504 9203,https://www.instagram.com/theartattic.kk,2/8/2025,4.7,AD01,Null
211,66,The Backyard Glamping Cameron Highlands,"Unique glamping experience with stylish tents, mountain views, and campfire nights.","glamping, nature, cameron highlands, outdoor",Nature & Eco,Pahang,Cameron Highlands,150,350,Daily,None,2:00  PM – 12:00  PM,018-772 2299,https://www.facebook.com/TheBackyardGlampingCH,3/8/2025,4.9,AD01,Null
212,208,The Rimba Lavender Heights,Local restaurant offering Malaysian cuisine surrounded by nature.,"restaurant, local food, eco dining",Food & Culinary,Negeri Sembilan," Simpang Taman Lavender Heights, Jalan Kuala Pilah, Seremban Paroi, 70400 Seremban, Negeri Sembilan",1,20,Daily,Tuesday,11.00  AM - 5.30  PM, 013-788 8565,https://www.instagram.com/therimbalavenderheights_/?hl=en,4/8/2025,4.5,AD01,Null
213,161,Traditional Dance Workshop,Professional dance company offering workshops and performances in traditional and contemporary dance.,"dance, culture, workshop",Festivals & Performances,Kuala Lumpur,"A1-1, Block A, Jalan Excella, Execella 3 Off Taman Ampang Putra Taman, Ampang Hilir, 55100 Kuala Lumpur",50,250,Daily,"Saturday, Sunday",10.00  AM - 4.30 PM,03-4287 6674,https://askdancecompany.com/,5/8/2025,5,AD01,Null
214,172,Traditional Instrument Gambus by Habis Kreatif Enterprise,Online store specializing in handmade gambus and other traditional Malay instruments.,"gambus, music instrument, handmade",Arts & Crafts,Johor,Johor,150,300,Daily,None,24 hours,012-7318112,https://www.mycraftshoppe.com/shop/habis-kreatif-enterprise?lang=bm,6/8/2025,4.3,AD01,Null
215,173,Traditional Music Instrument Maker and Supplier,"Local craftsman specializing in kompang, marwas, and rebana, handcrafted from quality wood and leather. Visitors can observe the process or order custom instruments.","traditional instruments, rebana, kompang",Arts & Crafts,Johor,Batu Pahat,80,500,Daily,Sunday,9 AM – 6 PM,012-748 2541,—,7/8/2025,4.6,AD01,Null
216,200,Traditional Nyonya Dessert Cooking Class in Melaka,Learn to make authentic Peranakan desserts while exploring Melaka’s cultural heritage.,"nyonya, dessert, cooking class, heritage",Food & Culinary,Melaka,"Jaya Mata Knife Gallery, 104 & 106, Jalan Tokong, Kampung Tiga, 75200 Melaka",0,136,Upon Booking,Upon Booking,Upon Booking,,https://www.klook.com/ms-MY/activity/85757-traditional-nyonya-dessert-cooking-class-melaka/,8/8/2025,4.6,AD01,Null
